date,TE_8313B.AV_0#,PT_8313C.AV_0#,PTCA_8322A.AV_0#,TE_8319A.AV_0#,TE_8303.AV_0#,TE_8332A.AV_0#,ZZQBCHLL.AV_0#,FT_8301.AV_0#,FT_8306A.AV_0#,AIR_8301A.AV_0#,YFJ3_AI.AV_0#,YFJ3_ZD2.AV_0#,SXLTCYZ.AV_0#,ZCLCCY.AV_0#
2022-03-28 00:38:54,773.0836666666667,-152.4968333333333,9.788333333333332,347.8771666666667,206.46683333333334,541.5803333333333,59.62566666666667,45689.20566666666,728.548,2.0885000000000002,22.3945,6.9875,-116.10733333333333,11005.594000000001
2022-03-28 00:43:54,773.7475,-162.52383333333333,9.7725,347.8978333333333,206.611,541.0956666666667,60.04333333333333,45532.853833333334,728.1326666666666,2.131666666666667,22.383666666666667,6.531666666666666,-128.80566666666667,11006.923333333334
2022-03-28 00:48:54,772.7090000000001,-152.32316666666665,9.787666666666667,348.2021666666667,206.796,541.0455,59.352,45682.376000000004,729.4638333333334,2.1395,22.379666666666665,6.553833333333333,-119.057,11010.019333333334
2022-03-28 00:53:54,773.4828333333334,-157.67633333333333,9.764666666666667,349.5485,207.033,540.6965,61.214000000000006,46684.781833333334,725.7198333333333,2.171666666666667,23.283166666666666,6.1865,-126.317,11137.973
2022-03-28 00:58:54,775.4064999999999,-144.8685,9.794833333333335,350.87683333333337,207.24033333333333,541.8801666666667,60.19433333333333,46348.695,727.4050000000001,2.2138333333333335,22.46066666666667,6.5675,-113.36866666666667,11047.381333333333
2022-03-28 01:03:54,769.9623333333333,-116.67616666666666,9.800666666666666,349.96116666666666,207.33316666666667,540.9015,59.35933333333333,46140.352,729.2189999999999,2.0178333333333334,22.118,6.144666666666667,-86.977,10935.829
2022-03-28 01:08:54,771.2865,-109.74283333333332,9.777166666666666,349.1595,206.9465,539.5071666666666,60.153666666666666,46442.167,728.8673333333334,1.9041666666666666,22.129,6.7155000000000005,-75.85233333333333,10881.784333333335
2022-03-28 01:13:54,775.2553333333333,-99.5505,9.7705,348.6943333333333,206.45383333333334,539.253,59.827,46538.437999999995,727.3871666666668,1.8576666666666666,22.145833333333332,6.2123333333333335,-67.19666666666667,10826.343333333332
2022-03-28 01:18:54,775.1846666666667,-75.869,9.767333333333333,348.46433333333334,206.03,539.2181666666667,60.400999999999996,46971.678166666665,727.0378333333333,1.907,22.2165,7.200833333333334,-45.00933333333333,10776.839666666667
2022-03-28 01:23:54,776.9878333333332,-75.442,9.798499999999999,348.72883333333334,205.75383333333332,539.5296666666667,60.00933333333333,47382.85716666667,725.3889999999999,2.0431666666666666,22.444666666666667,6.729,-40.583333333333336,10717.359999999999
