date,TE_8313B.AV_0#,PT_8313C.AV_0#,PTCA_8322A.AV_0#,TE_8319A.AV_0#,TE_8303.AV_0#,ZZQBCHLL.AV_0#,AIR_8301A.AV_0#,YFJ3_AI.AV_0#,SXLTCYZ.AV_0#,TE_8332A.AV_0#,FT_8301.AV_0#,FT_8306A.AV_0#,YFJ3_ZD2.AV_0#,ZCLCCY.AV_0#
2022-03-27 14:48:30,759.1866666666666,-159.82333333333335,9.79,350.5266666666667,206.39,58.376666666666665,2.591666666666667,21.92833333333333,-120.53666666666668,534.1733333333333,47855.05833333333,717.9616666666667,5.843333333333334,10738.050000000001
2022-03-27 14:49:00,756.8083333333334,-150.70333333333335,9.78,350.44,206.29333333333332,57.82333333333333,2.5749999999999997,21.939999999999998,-119.81,533.8733333333333,47824.53,715.56,5.329999999999999,10659.526666666667
2022-03-27 14:49:30,757.0466666666666,-157.37666666666667,9.776666666666666,350.355,206.17666666666665,57.77,2.566666666666667,21.96166666666667,-130.38666666666666,533.5983333333334,47621.223333333335,713.0666666666666,5.881666666666667,10684.136666666667
2022-03-27 14:50:00,758.1816666666667,-150.955,9.761666666666667,350.2083333333333,206.03166666666667,58.339999999999996,2.525,21.956666666666667,-116.81333333333333,533.33,47849.39333333333,721.2316666666667,7.155,10684.51
2022-03-27 14:50:30,758.5466666666666,-150.67333333333332,9.753333333333332,350.125,205.93166666666664,58.42666666666667,2.526666666666667,21.981666666666666,-119.30666666666666,533.0283333333333,48078.19166666667,710.3733333333333,5.833333333333333,10640.396666666667
2022-03-27 14:51:00,757.9966666666666,-156.00166666666667,9.75,350.0783333333333,205.80166666666665,57.673333333333325,2.5483333333333333,21.97666666666667,-117.37666666666667,532.695,48012.416666666664,725.0716666666667,6.885000000000001,10579.5
2022-03-27 14:51:30,757.9549999999999,-147.51500000000001,9.756666666666666,349.97,205.6916666666667,57.156666666666666,2.65,21.98166666666667,-120.11333333333334,532.4183333333334,47879.60666666667,720.5483333333333,6.898333333333333,10612.846666666666
2022-03-27 14:52:00,758.3683333333333,-145.50166666666667,9.75,349.88333333333327,205.57500000000002,58.163333333333334,2.57,21.958333333333332,-113.09333333333332,532.1716666666666,48149.005,719.0799999999999,7.533333333333334,10594.163333333332
2022-03-27 14:52:30,759.73,-138.05833333333334,9.74,349.7516666666666,205.48166666666668,57.416666666666664,2.6016666666666666,21.958333333333332,-97.71,531.9050000000001,47999.513333333336,724.4016666666666,5.351666666666667,10708.413333333332
2022-03-27 14:53:00,760.0866666666667,-138.11333333333334,9.748333333333333,349.73,205.33666666666667,57.43333333333334,2.6483333333333334,21.981666666666666,-94.99666666666667,531.6999999999999,48239.325000000004,714.6700000000001,6.021666666666667,10657.373333333333
2022-03-27 14:53:30,759.5166666666668,-130.535,9.726666666666667,349.67,205.24166666666667,58.03,2.7083333333333335,21.981666666666666,-94.21333333333332,531.5033333333333,48188.34666666667,713.1766666666667,7.776666666666667,10599.303333333333
2022-03-27 14:54:00,758.9549999999999,-129.415,9.715000000000002,349.6033333333333,205.13166666666666,57.923333333333325,2.7449999999999997,21.97,-91.39,531.2633333333333,48086.37666666667,715.9883333333333,5.645,10665.676666666666
2022-03-27 14:54:30,758.8533333333334,-111.59333333333332,9.71,349.54333333333335,205.04,57.46666666666667,2.6316666666666664,22.016666666666666,-79.63333333333334,531.005,48369.93666666667,723.3733333333333,6.5249999999999995,10669.766666666666
2022-03-27 14:55:00,759.2433333333333,-122.7,9.71,349.4883333333334,204.9283333333333,58.57,2.4133333333333336,21.996666666666666,-78.07,530.7616666666667,48463.40833333333,725.69,7.261666666666667,10566.016666666666
2022-03-27 14:55:30,760.1283333333334,-119.47000000000001,9.696666666666665,349.41833333333335,204.82333333333335,58.873333333333335,2.3683333333333336,21.995,-90.23666666666668,530.5133333333333,48667.973333333335,720.5533333333333,6.298333333333333,10589.71
